time,voltage
45.925,-0.31
45.928,-0.315
45.931,-0.31
45.933,-0.29
45.936,-0.305
45.939,-0.32
45.942,-0.32
45.944,-0.34
45.947,-0.34
45.95,-0.335
45.953,-0.325
45.956,-0.335
45.958,-0.355
45.961,-0.375
45.964,-0.36
45.967,-0.365
45.969,-0.365
45.972,-0.365
45.975,-0.37
45.978,-0.395
45.981,-0.39
45.983,-0.385
45.986,-0.39
45.989,-0.4
45.992,-0.415
45.994,-0.41
45.997,-0.395
46,-0.38
46.003,-0.37
46.006,-0.38
46.008,-0.39
46.011,-0.395
46.014,-0.375
46.017,-0.37
46.019,-0.35
46.022,-0.33
46.025,-0.325
46.028,-0.325
46.031,-0.31
46.033,-0.285
46.036,-0.275
46.039,-0.285
46.042,-0.275
46.044,-0.27
46.047,-0.25
46.05,-0.23
46.053,-0.225
46.056,-0.22
46.058,-0.23
46.061,-0.23
46.064,-0.225
46.067,-0.215
46.069,-0.195
46.072,-0.195
46.075,-0.215
46.078,-0.21
46.081,-0.215
46.083,-0.21
46.086,-0.21
46.089,-0.205
46.092,-0.22
46.094,-0.215
46.097,-0.215
46.1,-0.21
46.103,-0.215
46.106,-0.215
46.108,-0.225
46.111,-0.24
46.114,-0.225
46.117,-0.215
46.119,-0.22
46.122,-0.21
46.125,-0.22
46.128,-0.225
46.131,-0.235
46.133,-0.225
46.136,-0.23
46.139,-0.235
46.142,-0.235
46.144,-0.235
46.147,-0.24
46.15,-0.24
46.153,-0.24
46.156,-0.235
46.158,-0.24
46.161,-0.24
46.164,-0.23
46.167,-0.23
46.169,-0.235
46.172,-0.24
46.175,-0.255
46.178,-0.27
46.181,-0.265
46.183,-0.25
46.186,-0.24
46.189,-0.245
46.192,-0.255
46.194,-0.265
46.197,-0.26
46.2,-0.255
46.203,-0.24
46.206,-0.25
46.208,-0.26
46.211,-0.27
46.214,-0.27
46.217,-0.255
46.219,-0.26
46.222,-0.26
46.225,-0.26
46.228,-0.255
46.231,-0.265
46.233,-0.26
46.236,-0.25
46.239,-0.255
46.242,-0.26
46.244,-0.27
46.247,-0.26
46.25,-0.245
46.253,-0.245
46.256,-0.245
46.258,-0.27
46.261,-0.27
46.264,-0.275
46.267,-0.255
46.269,-0.255
46.272,-0.25
46.275,-0.27
46.278,-0.275
46.281,-0.255
46.283,-0.26
46.286,-0.25
46.289,-0.255
46.292,-0.27
46.294,-0.275
46.297,-0.26
46.3,-0.245
46.303,-0.23
46.306,-0.245
46.308,-0.265
46.311,-0.27
46.314,-0.27
46.317,-0.26
46.319,-0.26
46.322,-0.255
46.325,-0.27
46.328,-0.275
46.331,-0.26
46.333,-0.255
46.336,-0.245
46.339,-0.24
46.342,-0.245
46.344,-0.26
46.347,-0.25
46.35,-0.225
46.353,-0.22
46.356,-0.235
46.358,-0.255
46.361,-0.245
46.364,-0.25
46.367,-0.225
46.369,-0.225
46.372,-0.225
46.375,-0.215
46.378,-0.225
46.381,-0.23
46.383,-0.21
46.386,-0.21
46.389,-0.215
46.392,-0.225
46.394,-0.245
46.397,-0.24
46.4,-0.235
46.403,-0.235
46.406,-0.245
46.408,-0.25
46.411,-0.265
46.414,-0.255
46.417,-0.26
46.419,-0.265
46.422,-0.27
46.425,-0.27
46.428,-0.275
46.431,-0.285
46.433,-0.27
46.436,-0.27
46.439,-0.28
46.442,-0.28
46.444,-0.28
46.447,-0.275
46.45,-0.27
46.453,-0.27
46.456,-0.27
46.458,-0.28
46.461,-0.285
46.464,-0.285
46.467,-0.28
46.469,-0.28
46.472,-0.28
46.475,-0.29
46.478,-0.315
46.481,-0.305
46.483,-0.295
46.486,-0.275
46.489,-0.285
46.492,-0.305
46.494,-0.325
46.497,-0.345
46.5,-0.36
46.503,-0.38
46.506,-0.41
46.508,-0.43
46.511,-0.405
46.514,-0.305
46.517,-0.195
46.519,-0.115
46.522,-0.05
46.525,-0.005
46.528,0.075
46.531,0.2
46.533,0.33
46.536,0.4
46.539,0.355
46.542,0.135
46.544,-0.185
46.547,-0.405
46.55,-0.455
46.553,-0.41
46.556,-0.355
46.558,-0.34
46.561,-0.34
46.564,-0.335
46.567,-0.325
46.569,-0.31
46.572,-0.33
46.575,-0.335
46.578,-0.33
46.581,-0.33
46.583,-0.31
46.586,-0.31
46.589,-0.3
46.592,-0.305
46.594,-0.325
46.597,-0.32
46.6,-0.31
46.603,-0.31
46.606,-0.325
46.608,-0.325
46.611,-0.325
46.614,-0.31
46.617,-0.295
46.619,-0.315
46.622,-0.32
46.625,-0.335
46.628,-0.33
46.631,-0.325
46.633,-0.31
46.636,-0.3
46.639,-0.3
46.642,-0.315
46.644,-0.335
46.647,-0.315
46.65,-0.3
46.653,-0.29
46.656,-0.295
46.658,-0.315
46.661,-0.32
46.664,-0.305
46.667,-0.305
46.669,-0.31
46.672,-0.315
46.675,-0.315
46.678,-0.32
46.681,-0.305
46.683,-0.31
46.686,-0.3
46.689,-0.3
46.692,-0.31
46.694,-0.325
46.697,-0.31
46.7,-0.3
46.703,-0.3
46.706,-0.285
46.708,-0.305
46.711,-0.305
46.714,-0.31
46.717,-0.315
46.719,-0.31
46.722,-0.325
46.725,-0.335
46.728,-0.335
46.731,-0.325
46.733,-0.32
46.736,-0.31
46.739,-0.32
46.742,-0.33
46.744,-0.345
46.747,-0.345
46.75,-0.325
46.753,-0.315
46.756,-0.335
46.758,-0.36
46.761,-0.38
46.764,-0.365
46.767,-0.35
46.769,-0.365
46.772,-0.37
46.775,-0.39
46.778,-0.39
46.781,-0.39
46.783,-0.39
46.786,-0.39
46.789,-0.405
46.792,-0.415
46.794,-0.415
46.797,-0.42
46.8,-0.4
46.803,-0.405
46.806,-0.425
46.808,-0.445
46.811,-0.455
46.814,-0.455
46.817,-0.44
46.819,-0.435
46.822,-0.43
46.825,-0.445
46.828,-0.435
46.831,-0.445
46.833,-0.435
46.836,-0.425
46.839,-0.43
46.842,-0.42
46.844,-0.41
46.847,-0.385
46.85,-0.365
46.853,-0.345
46.856,-0.35
46.858,-0.345
46.861,-0.34
46.864,-0.345
46.867,-0.33
46.869,-0.305
46.872,-0.29
46.875,-0.305
46.878,-0.295
46.881,-0.28
46.883,-0.28
46.886,-0.275
46.889,-0.275
46.892,-0.285
46.894,-0.295
46.897,-0.27
46.9,-0.245
46.903,-0.255
46.906,-0.255
46.908,-0.28
46.911,-0.285
46.914,-0.27
46.917,-0.26
46.919,-0.26
46.922,-0.26
46.925,-0.275
46.928,-0.28
46.931,-0.27
46.933,-0.265
46.936,-0.255
46.939,-0.26
46.942,-0.275
46.944,-0.28
46.947,-0.285
46.95,-0.27
46.953,-0.265
46.956,-0.285
46.958,-0.295
46.961,-0.3
46.964,-0.285
46.967,-0.285
46.969,-0.285
46.972,-0.28
46.975,-0.285
46.978,-0.305
46.981,-0.3
46.983,-0.275
46.986,-0.29
46.989,-0.29
46.992,-0.3
46.994,-0.295
46.997,-0.285
47,-0.29
47.003,-0.285
47.006,-0.295
47.008,-0.295
47.011,-0.31
47.014,-0.295
47.017,-0.285
47.019,-0.285
47.022,-0.285
47.025,-0.305
47.028,-0.31
47.031,-0.295
47.033,-0.295
47.036,-0.285
47.039,-0.29
47.042,-0.3
47.044,-0.31
47.047,-0.3
47.05,-0.29
47.053,-0.3
47.056,-0.305
47.058,-0.3
47.061,-0.31
47.064,-0.305
47.067,-0.295
47.069,-0.285
47.072,-0.29
47.075,-0.295
47.078,-0.31
47.081,-0.305
47.083,-0.3
47.086,-0.295
47.089,-0.3
47.092,-0.3
47.094,-0.3
47.097,-0.29
47.1,-0.28
47.103,-0.28
47.106,-0.285
47.108,-0.3
47.111,-0.31
47.114,-0.29
47.117,-0.285
47.119,-0.28
47.122,-0.285
47.125,-0.295
47.128,-0.305
47.131,-0.305
47.133,-0.29
47.136,-0.295
47.139,-0.295
47.142,-0.305
47.144,-0.305
47.147,-0.3
47.15,-0.29
47.153,-0.29
47.156,-0.29
47.158,-0.305
47.161,-0.3
47.164,-0.295
47.167,-0.28
47.169,-0.27
47.172,-0.29
47.175,-0.28
47.178,-0.3
47.181,-0.285
47.183,-0.265
47.186,-0.255
47.189,-0.245
47.192,-0.265
47.194,-0.27
47.197,-0.255
47.2,-0.255
47.203,-0.26
47.206,-0.255
47.208,-0.25
47.211,-0.25
47.214,-0.235
47.217,-0.225
47.219,-0.23
47.222,-0.245
47.225,-0.245
47.228,-0.25
47.231,-0.25
47.233,-0.235
47.236,-0.25
47.239,-0.245
47.242,-0.26
47.244,-0.265
47.247,-0.27
47.25,-0.26
47.253,-0.27
47.256,-0.265
47.258,-0.285
47.261,-0.29
47.264,-0.275
47.267,-0.265
47.269,-0.265
47.272,-0.27
47.275,-0.275
47.278,-0.275
47.281,-0.285
47.283,-0.265
47.286,-0.265
47.289,-0.265
47.292,-0.27
47.294,-0.285
47.297,-0.28
47.3,-0.26
47.303,-0.26
47.306,-0.265
47.308,-0.28
47.311,-0.285
47.314,-0.265
47.317,-0.26
47.319,-0.255
47.322,-0.25
47.325,-0.27
47.328,-0.26
47.331,-0.27
47.333,-0.26
47.336,-0.285
47.339,-0.305
47.342,-0.35
47.344,-0.38
47.347,-0.395
47.35,-0.405
47.353,-0.36
47.356,-0.285
47.358,-0.175
47.361,-0.07
47.364,0.02
47.367,0.095
47.369,0.185
47.372,0.305
47.375,0.405
47.378,0.46
47.381,0.385
47.383,0.145
47.386,-0.15
47.389,-0.365
47.392,-0.42
47.394,-0.38
47.397,-0.335
47.4,-0.31
47.403,-0.29
47.406,-0.275
47.408,-0.28
47.411,-0.3
47.414,-0.305
47.417,-0.295
47.419,-0.285
47.422,-0.29
47.425,-0.285
47.428,-0.3
47.431,-0.29
47.433,-0.28
47.436,-0.275
47.439,-0.275
47.442,-0.285
47.444,-0.285
47.447,-0.28
47.45,-0.265
47.453,-0.27
47.456,-0.27
47.458,-0.285
47.461,-0.29
47.464,-0.275
47.467,-0.275
47.469,-0.265
47.472,-0.255
47.475,-0.275
47.478,-0.29
47.481,-0.275
47.483,-0.255
47.486,-0.245
47.489,-0.25
47.492,-0.27
47.494,-0.265
47.497,-0.265
47.5,-0.25
47.503,-0.255
47.506,-0.265
47.508,-0.27
47.511,-0.275
47.514,-0.27
47.517,-0.255
47.519,-0.245
47.522,-0.26
47.525,-0.27
47.528,-0.28
47.531,-0.28
47.533,-0.26
47.536,-0.26
47.539,-0.26
47.542,-0.27
47.544,-0.28
47.547,-0.275
47.55,-0.28
47.553,-0.27
47.556,-0.275
47.558,-0.285
47.561,-0.295
47.564,-0.275
47.567,-0.265
47.569,-0.27
47.572,-0.27
47.575,-0.295
47.578,-0.31
47.581,-0.305
47.583,-0.3
47.586,-0.3
47.589,-0.305
47.592,-0.32
47.594,-0.32
47.597,-0.33
47.6,-0.33
47.603,-0.335
47.606,-0.335
47.608,-0.36
47.611,-0.36
47.614,-0.36
47.617,-0.37
47.619,-0.375
47.622,-0.375
47.625,-0.395
47.628,-0.41
47.631,-0.405
47.633,-0.4
47.636,-0.395
47.639,-0.405
47.642,-0.41
47.644,-0.425
47.647,-0.42
47.65,-0.41
47.653,-0.4
47.656,-0.4
47.658,-0.405
47.661,-0.4
47.664,-0.4
47.667,-0.385
47.669,-0.365
47.672,-0.36
47.675,-0.36
47.678,-0.36
47.681,-0.32
47.683,-0.3
47.686,-0.29
47.689,-0.29
47.692,-0.28
47.694,-0.27
47.697,-0.265
47.7,-0.25
47.703,-0.225
47.706,-0.22
47.708,-0.22
47.711,-0.225
47.714,-0.215
47.717,-0.205
47.719,-0.21
47.722,-0.215
47.725,-0.205
47.728,-0.22
47.731,-0.205
47.733,-0.195
47.736,-0.19
47.739,-0.19
47.742,-0.22
47.744,-0.21
47.747,-0.205
47.75,-0.195
47.753,-0.19
47.756,-0.18
47.758,-0.195
47.761,-0.2
47.764,-0.21
47.767,-0.195
47.769,-0.205
47.772,-0.21
47.775,-0.21
47.778,-0.215
47.781,-0.205
47.783,-0.205
47.786,-0.205
47.789,-0.21
47.792,-0.215
47.794,-0.235
47.797,-0.22
47.8,-0.215
47.803,-0.205
47.806,-0.2
47.808,-0.215
47.811,-0.235
47.814,-0.22
47.817,-0.225
47.819,-0.22
47.822,-0.21
47.825,-0.215
47.828,-0.22
47.831,-0.215
47.833,-0.215
47.836,-0.215
47.839,-0.22
47.842,-0.23
47.844,-0.24
47.847,-0.23
47.85,-0.215
47.853,-0.22
47.856,-0.235
47.858,-0.235
47.861,-0.245
47.864,-0.23
47.867,-0.23
47.869,-0.225
47.872,-0.22
47.875,-0.245
47.878,-0.24
47.881,-0.24
47.883,-0.215
47.886,-0.22
47.889,-0.235
47.892,-0.24
47.894,-0.24
47.897,-0.225
47.9,-0.23
47.903,-0.21
47.906,-0.22
47.908,-0.22
47.911,-0.24
47.914,-0.235
47.917,-0.22
47.919,-0.225
47.922,-0.23
47.925,-0.24
47.928,-0.235
47.931,-0.225
47.933,-0.21
47.936,-0.21
47.939,-0.21
47.942,-0.225
47.944,-0.235
47.947,-0.23
47.95,-0.215
47.953,-0.225
47.956,-0.215
47.958,-0.235
47.961,-0.225
47.964,-0.23
47.967,-0.225
47.969,-0.215
47.972,-0.215
47.975,-0.225
47.978,-0.235
47.981,-0.21
47.983,-0.22
47.986,-0.205
47.989,-0.225
47.992,-0.225
47.994,-0.23
47.997,-0.22
48,-0.215
48.003,-0.205
48.006,-0.205
48.008,-0.225
48.011,-0.23
48.014,-0.22
48.017,-0.2
48.019,-0.205
48.022,-0.2
48.025,-0.195
48.028,-0.2
48.031,-0.185
48.033,-0.175
48.036,-0.18
48.039,-0.18
48.042,-0.195
48.044,-0.19
48.047,-0.18
48.05,-0.15
48.053,-0.145
48.056,-0.15
48.058,-0.165
48.061,-0.17
48.064,-0.17
48.067,-0.15
48.069,-0.14
48.072,-0.135
48.075,-0.16
48.078,-0.17
48.081,-0.18
48.083,-0.18
48.086,-0.19
48.089,-0.175
48.092,-0.18
48.094,-0.19
48.097,-0.19
48.1,-0.185
48.103,-0.19
48.106,-0.19
48.108,-0.2
48.111,-0.21
48.114,-0.2
48.117,-0.21
48.119,-0.195
48.122,-0.21
48.125,-0.21
48.128,-0.225
48.131,-0.22
48.133,-0.21
48.136,-0.195
48.139,-0.205
48.142,-0.215
48.144,-0.215
48.147,-0.225
48.15,-0.21
48.153,-0.21
48.156,-0.21
48.158,-0.235
48.161,-0.23
48.164,-0.225
48.167,-0.22
48.169,-0.245
48.172,-0.27
48.175,-0.315
48.178,-0.355
48.181,-0.38
48.183,-0.375
48.186,-0.345
48.189,-0.26
48.192,-0.145
48.194,-0.03
48.197,0.105
48.2,0.225
48.203,0.335
48.206,0.48
48.208,0.595
48.211,0.68
48.214,0.665
48.217,0.445
48.219,0.09
48.222,-0.21
48.225,-0.3
48.228,-0.275
48.231,-0.25
48.233,-0.255
48.236,-0.25
48.239,-0.24
48.242,-0.245
48.244,-0.255
48.247,-0.27
48.25,-0.26
48.253,-0.255
48.256,-0.255
48.258,-0.27
48.261,-0.28
48.264,-0.275
48.267,-0.265
48.269,-0.25
48.272,-0.26
48.275,-0.265
48.278,-0.285
48.281,-0.28
48.283,-0.27
48.286,-0.26
48.289,-0.26
48.292,-0.265
48.294,-0.285
48.297,-0.275
48.3,-0.255
48.303,-0.27
48.306,-0.26
48.308,-0.265
48.311,-0.275
48.314,-0.27
48.317,-0.25
48.319,-0.25
48.322,-0.265
48.325,-0.26
48.328,-0.28
48.331,-0.275
48.333,-0.255
48.336,-0.24
48.339,-0.25
48.342,-0.255
48.344,-0.27
48.347,-0.265
48.35,-0.25
48.353,-0.25
48.356,-0.245
48.358,-0.255
48.361,-0.26
48.364,-0.26
48.367,-0.255
48.369,-0.25
48.372,-0.25
48.375,-0.26
48.378,-0.255
48.381,-0.265
48.383,-0.255
48.386,-0.255
48.389,-0.26
48.392,-0.26
48.394,-0.275
48.397,-0.275
48.4,-0.265
48.403,-0.26
48.406,-0.27
48.408,-0.28
48.411,-0.305
48.414,-0.295
48.417,-0.285
48.419,-0.27
48.422,-0.295
48.425,-0.3
48.428,-0.3
48.431,-0.305
48.433,-0.305
48.436,-0.315
48.439,-0.315
48.442,-0.34
48.444,-0.35
48.447,-0.345
48.45,-0.34
48.453,-0.345
48.456,-0.36
48.458,-0.38
48.461,-0.395
48.464,-0.38
48.467,-0.38
48.469,-0.37
48.472,-0.385
48.475,-0.4
48.478,-0.415
48.481,-0.41
48.483,-0.39
48.486,-0.375
48.489,-0.38
48.492,-0.39
48.494,-0.39
48.497,-0.38
48.5,-0.37
48.503,-0.36
48.506,-0.345
48.508,-0.35
48.511,-0.345
48.514,-0.32
48.517,-0.3
48.519,-0.265
48.522,-0.27
48.525,-0.26
48.528,-0.26
48.531,-0.245
48.533,-0.225
48.536,-0.2
48.539,-0.205
48.542,-0.2
48.544,-0.21
48.547,-0.2
48.55,-0.195
48.553,-0.19
48.556,-0.19
48.558,-0.19
48.561,-0.19
48.564,-0.18
48.567,-0.175
48.569,-0.18
48.572,-0.175
48.575,-0.195
48.578,-0.21
48.581,-0.185
48.583,-0.18
48.586,-0.175
48.589,-0.175
48.592,-0.185
48.594,-0.195
48.597,-0.195
48.6,-0.185
48.603,-0.18
48.606,-0.2
48.608,-0.2
48.611,-0.195
48.614,-0.19
48.617,-0.18
48.619,-0.185
48.622,-0.185
48.625,-0.205
48.628,-0.21
48.631,-0.2
48.633,-0.195
48.636,-0.19
48.639,-0.195
48.642,-0.2
48.644,-0.215
48.647,-0.215
48.65,-0.19
48.653,-0.2
48.656,-0.2
48.658,-0.21
48.661,-0.215
48.664,-0.215
48.667,-0.21
48.669,-0.205
48.672,-0.215
48.675,-0.225
48.678,-0.23
48.681,-0.21
48.683,-0.215
48.686,-0.215
48.689,-0.21
48.692,-0.225
48.694,-0.235
48.697,-0.23
48.7,-0.21
48.703,-0.215
48.706,-0.22
48.708,-0.225
48.711,-0.24
48.714,-0.22
48.717,-0.22
48.719,-0.22
48.722,-0.24
48.725,-0.22
48.728,-0.225
48.731,-0.215
48.733,-0.205
48.736,-0.21
48.739,-0.215
48.742,-0.23
48.744,-0.225
48.747,-0.21
48.75,-0.215
48.753,-0.205
48.756,-0.2
48.758,-0.215
48.761,-0.235
48.764,-0.23
48.767,-0.21
48.769,-0.205
48.772,-0.215
48.775,-0.22
48.778,-0.225
48.781,-0.215
48.783,-0.215
48.786,-0.195
48.789,-0.195
48.792,-0.205
48.794,-0.23
48.797,-0.215
48.8,-0.205
48.803,-0.2
48.806,-0.2
48.808,-0.225
48.811,-0.21
48.814,-0.205
48.817,-0.2
48.819,-0.19
48.822,-0.205
48.825,-0.205
48.828,-0.22
48.831,-0.21
48.833,-0.19
48.836,-0.195
48.839,-0.19
48.842,-0.2
48.844,-0.21
48.847,-0.205
48.85,-0.185
48.853,-0.175
48.856,-0.17
48.858,-0.18
48.861,-0.185
48.864,-0.175
48.867,-0.16
48.869,-0.155
48.872,-0.155
48.875,-0.16
48.878,-0.165
48.881,-0.145
48.883,-0.125
48.886,-0.13
48.889,-0.14
48.892,-0.155
48.894,-0.16
48.897,-0.145
48.9,-0.135
48.903,-0.145
48.906,-0.165
48.908,-0.175
48.911,-0.185
48.914,-0.18
48.917,-0.175
48.919,-0.175
48.922,-0.175
48.925,-0.185
48.928,-0.195
48.931,-0.19
48.933,-0.19
48.936,-0.175
48.939,-0.195
48.942,-0.2
48.944,-0.21
48.947,-0.195
48.95,-0.185
48.953,-0.185
48.956,-0.2
48.958,-0.215
48.961,-0.215
48.964,-0.205
48.967,-0.205
48.969,-0.2
48.972,-0.2
48.975,-0.215
48.978,-0.215
48.981,-0.225
48.983,-0.2
48.986,-0.205
48.989,-0.205
48.992,-0.22
48.994,-0.245
48.997,-0.26
49,-0.285
49.003,-0.305
49.006,-0.355
49.008,-0.37
49.011,-0.35
49.014,-0.265
49.017,-0.115
49.019,-0.01
49.022,0.095
49.025,0.185
49.028,0.27
49.031,0.395
49.033,0.505
49.036,0.62
49.039,0.7
49.042,0.735
49.044,0.705
49.047,0.61
49.05,0.415
49.053,0.135
49.056,-0.155
49.058,-0.325
49.061,-0.375
49.064,-0.325
49.067,-0.27
49.069,-0.245
49.072,-0.25
49.075,-0.25
49.078,-0.25
49.081,-0.25
49.083,-0.25
49.086,-0.235
49.089,-0.245
49.092,-0.25
49.094,-0.25
49.097,-0.245
49.1,-0.24
49.103,-0.245
49.106,-0.235
49.108,-0.245
49.111,-0.255
49.114,-0.24
49.117,-0.225
49.119,-0.245
49.122,-0.235
49.125,-0.245
49.128,-0.26
49.131,-0.245
49.133,-0.24
49.136,-0.225
49.139,-0.23
49.142,-0.245
49.144,-0.245
49.147,-0.235
49.15,-0.22
49.153,-0.23
49.156,-0.23
49.158,-0.23
49.161,-0.235
49.164,-0.225
49.167,-0.22
49.169,-0.22
49.172,-0.22
49.175,-0.235
49.178,-0.24
49.181,-0.22
49.183,-0.21
49.186,-0.205
49.189,-0.22
49.192,-0.23
49.194,-0.245
49.197,-0.24
49.2,-0.23
49.203,-0.22
49.206,-0.24
49.208,-0.25
49.211,-0.26
49.214,-0.245
49.217,-0.24
49.219,-0.24
49.222,-0.235
49.225,-0.255
49.228,-0.26
49.231,-0.25
49.233,-0.255
49.236,-0.25
49.239,-0.25
49.242,-0.275
49.244,-0.275
49.247,-0.27
49.25,-0.265
49.253,-0.275
49.256,-0.28
49.258,-0.295
49.261,-0.32
49.264,-0.315
49.267,-0.305
49.269,-0.305
49.272,-0.32
49.275,-0.34
49.278,-0.355
49.281,-0.35
49.283,-0.34
49.286,-0.345
49.289,-0.34
49.292,-0.35
49.294,-0.365
49.297,-0.36
49.3,-0.35
49.303,-0.35
49.306,-0.36
49.308,-0.375
49.311,-0.38
49.314,-0.385
49.317,-0.38
49.319,-0.36
49.322,-0.355
49.325,-0.37
49.328,-0.37
49.331,-0.365
49.333,-0.345
49.336,-0.335
49.339,-0.33
49.342,-0.315
49.344,-0.31
49.347,-0.285
49.35,-0.27
49.353,-0.26
49.356,-0.255
49.358,-0.265
49.361,-0.26
49.364,-0.24
49.367,-0.225
49.369,-0.225
49.372,-0.22
49.375,-0.23
49.378,-0.23
49.381,-0.235
49.383,-0.21
49.386,-0.2
49.389,-0.215
49.392,-0.215
49.394,-0.23
49.397,-0.23
49.4,-0.225
49.403,-0.22
49.406,-0.215
49.408,-0.22
49.411,-0.245
49.414,-0.22
49.417,-0.225
49.419,-0.23
49.422,-0.23
49.425,-0.235
49.428,-0.24
49.431,-0.235
49.433,-0.215
49.436,-0.225
49.439,-0.23
49.442,-0.24
49.444,-0.245
49.447,-0.245
49.45,-0.245
49.453,-0.235
49.456,-0.245
49.458,-0.245
49.461,-0.25
49.464,-0.245
49.467,-0.245
49.469,-0.245
49.472,-0.25
49.475,-0.265
49.478,-0.265
49.481,-0.265
49.483,-0.245
49.486,-0.235
49.489,-0.245
49.492,-0.26
49.494,-0.265
49.497,-0.26
49.5,-0.255
49.503,-0.245
49.506,-0.25
49.508,-0.255
49.511,-0.27
49.514,-0.265
49.517,-0.25
49.519,-0.265
49.522,-0.265
49.525,-0.27
49.528,-0.28
49.531,-0.265
49.533,-0.25
49.536,-0.255
49.539,-0.27
49.542,-0.27
49.544,-0.275
49.547,-0.265
49.55,-0.245
49.553,-0.245
49.556,-0.265
49.558,-0.28
49.561,-0.275
49.564,-0.285
49.567,-0.27
49.569,-0.27
49.572,-0.26
49.575,-0.28
49.578,-0.28
49.581,-0.28
49.583,-0.26
49.586,-0.265
49.589,-0.26
49.592,-0.28
49.594,-0.275
49.597,-0.275
49.6,-0.255
49.603,-0.26
49.606,-0.27
49.608,-0.27
49.611,-0.29
49.614,-0.275
49.617,-0.255
49.619,-0.255
49.622,-0.255
49.625,-0.26
49.628,-0.28
49.631,-0.285
49.633,-0.275
49.636,-0.265
49.639,-0.275
49.642,-0.28
49.644,-0.29
49.647,-0.265
49.65,-0.255
49.653,-0.255
49.656,-0.245
49.658,-0.24
49.661,-0.255
49.664,-0.26
49.667,-0.225
49.669,-0.23
49.672,-0.225
49.675,-0.25
49.678,-0.255
49.681,-0.255
49.683,-0.25
49.686,-0.245
49.689,-0.23
49.692,-0.22
49.694,-0.23
49.697,-0.22
49.7,-0.21
49.703,-0.225
49.706,-0.235
49.708,-0.25
49.711,-0.255
49.714,-0.26
49.717,-0.235
49.719,-0.25
49.722,-0.255
49.725,-0.27
49.728,-0.29
49.731,-0.285
49.733,-0.28
49.736,-0.28
49.739,-0.28
49.742,-0.29
49.744,-0.29
49.747,-0.285
49.75,-0.275
49.753,-0.275
49.756,-0.28
49.758,-0.29
49.761,-0.295
49.764,-0.3
49.767,-0.295
49.769,-0.29
49.772,-0.295
49.775,-0.305
49.778,-0.29
49.781,-0.305
49.783,-0.295
49.786,-0.285
49.789,-0.28
49.792,-0.285
49.794,-0.295
49.797,-0.29
49.8,-0.29
49.803,-0.295
49.806,-0.315
49.808,-0.33
49.811,-0.345
49.814,-0.385
49.817,-0.395
49.819,-0.405
49.822,-0.365
49.825,-0.3
49.828,-0.215
49.831,-0.12
49.833,-0.04
49.836,0.045
49.839,0.14
49.842,0.245
49.844,0.34
49.847,0.38
49.85,0.24
49.853,-0.05
49.856,-0.33
49.858,-0.45
49.861,-0.435
49.864,-0.36
49.867,-0.34
49.869,-0.32
49.872,-0.32
49.875,-0.335
49.878,-0.345
49.881,-0.33
49.883,-0.335
49.886,-0.325
49.889,-0.315
49.892,-0.34
49.894,-0.335
49.897,-0.325
49.9,-0.32
49.903,-0.315
49.906,-0.325
49.908,-0.325
49.911,-0.335
49.914,-0.335
49.917,-0.33
49.919,-0.31
49.922,-0.31
49.925,-0.31
49.928,-0.32
49.931,-0.33
49.933,-0.305
49.936,-0.31
49.939,-0.31
49.942,-0.33
49.944,-0.33
49.947,-0.32
49.95,-0.315
49.953,-0.31
49.956,-0.31
49.958,-0.32
49.961,-0.325
49.964,-0.315
49.967,-0.3
49.969,-0.29
49.972,-0.31
49.975,-0.31
49.978,-0.33
49.981,-0.325
49.983,-0.305
49.986,-0.31
49.989,-0.315
49.992,-0.335
49.994,-0.355
49.997,-0.335
50,-0.32
50.003,-0.32
50.006,-0.33
50.008,-0.325
50.011,-0.335
50.014,-0.325
50.017,-0.32
50.019,-0.33
50.022,-0.325
50.025,-0.335
50.028,-0.335
50.031,-0.35
50.033,-0.345
50.036,-0.34
50.039,-0.34
50.042,-0.36
50.044,-0.365
50.047,-0.365
50.05,-0.355
50.053,-0.36
50.056,-0.365
50.058,-0.39
50.061,-0.41
50.064,-0.395
50.067,-0.385
50.069,-0.375
50.072,-0.38
50.075,-0.405
50.078,-0.42
50.081,-0.42
50.083,-0.4
50.086,-0.4
50.089,-0.425
50.092,-0.45
50.094,-0.455
50.097,-0.445
50.1,-0.44
50.103,-0.445
50.106,-0.455
50.108,-0.465
50.111,-0.475
50.114,-0.47
50.117,-0.455
50.119,-0.425
50.122,-0.425
50.125,-0.43
50.128,-0.42
50.131,-0.405
50.133,-0.38
50.136,-0.37
50.139,-0.355
50.142,-0.35
50.144,-0.34
50.147,-0.32
50.15,-0.3
50.153,-0.3
50.156,-0.29
50.158,-0.29
50.161,-0.295
50.164,-0.28
50.167,-0.265
50.169,-0.27
50.172,-0.265
50.175,-0.285
50.178,-0.285
50.181,-0.275
50.183,-0.27
50.186,-0.255
50.189,-0.265
50.192,-0.275
50.194,-0.285
50.197,-0.28
50.2,-0.265
50.203,-0.265
50.206,-0.27
50.208,-0.28
50.211,-0.285
50.214,-0.29
50.217,-0.275
50.219,-0.28
50.222,-0.275
50.225,-0.285
50.228,-0.29
50.231,-0.275
50.233,-0.265
50.236,-0.27
50.239,-0.27
50.242,-0.28
50.244,-0.3
50.247,-0.295
50.25,-0.28
50.253,-0.265
50.256,-0.28
