,body_type
10531,hatchback
10532,hatchback
10533,suv
10534,liftback
10535,sedan
10536,sedan
10537,suv
10538,sedan
10539,universal
10540,sedan
10541,sedan
10542,sedan
10543,suv
10544,coupe
10545,sedan
10546,suv
10547,suv
10548,sedan
10549,sedan
10550,minivan
10551,liftback
10552,hatchback
10553,sedan
10554,suv
10555,suv
10556,suv
10557,minivan
10558,sedan
10559,hatchback
10560,suv
10561,sedan
10562,minivan
10563,universal
10564,sedan
10565,suv
10566,suv
10567,sedan
10568,minivan
10569,suv
10570,hatchback
10571,coupe
10572,suv
10573,suv
10574,sedan
10575,sedan
10576,sedan
10577,coupe
10578,suv
10579,suv
10580,sedan
10581,sedan
10582,hatchback
10583,sedan
10584,hatchback
10585,suv
10586,hatchback
10587,minivan
10588,coupe
10589,sedan
10590,suv
10591,minivan
10592,minivan
10593,sedan
10594,sedan
10595,sedan
10596,sedan
10597,sedan
10598,suv
10599,suv
10600,sedan
10601,suv
10602,hatchback
10603,universal
10604,hatchback
10605,suv
10606,sedan
10607,sedan
10608,suv
10609,suv
10610,suv
10611,suv
10612,suv
10613,sedan
10614,suv
10615,suv
10616,sedan
10617,coupe
10618,suv
10619,sedan
10620,hatchback
10621,universal
10622,sedan
10623,sedan
10624,sedan
10625,sedan
10626,sedan
10627,sedan
10628,minivan
10629,hatchback
10630,sedan
10631,suv
10632,minivan
10633,universal
10634,hatchback
10635,minivan
10636,hatchback
10637,coupe
10638,suv
10639,sedan
10640,universal
10641,sedan
10642,universal
10643,suv
10644,suv
10645,sedan
10646,suv
10647,suv
10648,suv
10649,universal
10650,suv
10651,sedan
10652,sedan
10653,suv
10654,minivan
10655,suv
10656,minivan
10657,universal
10658,sedan
10659,suv
10660,liftback
10661,sedan
10662,suv
10663,sedan
10664,universal
10665,sedan
10666,suv
10667,minivan
10668,hatchback
10669,suv
10670,hatchback
10671,suv
10672,sedan
10673,hatchback
10674,sedan
10675,suv
10676,suv
10677,sedan
10678,sedan
10679,sedan
10680,suv
10681,minibus
10682,sedan
10683,coupe
10684,hatchback
10685,hatchback
10686,liftback
10687,minivan
10688,sedan
10689,hatchback
10690,sedan
10691,hatchback
10692,suv
10693,sedan
10694,sedan
10695,sedan
10696,suv
10697,sedan
10698,suv
10699,suv
10700,suv
10701,hatchback
10702,sedan
10703,sedan
10704,hatchback
10705,hatchback
10706,suv
10707,sedan
10708,sedan
10709,universal
10710,universal
10711,suv
10712,sedan
10713,sedan
10714,minibus
10715,coupe
10716,sedan
10717,sedan
10718,minivan
10719,hatchback
10720,suv
10721,universal
10722,universal
10723,sedan
10724,sedan
10725,universal
10726,sedan
10727,suv
10728,suv
10729,suv
10730,suv
10731,suv
10732,coupe
10733,sedan
10734,sedan
10735,liftback
10736,sedan
10737,universal
10738,suv
10739,hatchback
10740,hatchback
10741,sedan
10742,sedan
10743,sedan
10744,sedan
10745,hatchback
10746,suv
10747,universal
10748,suv
10749,universal
10750,sedan
10751,universal
10752,sedan
10753,suv
10754,sedan
10755,sedan
10756,hatchback
10757,suv
10758,minivan
10759,hatchback
10760,sedan
10761,hatchback
10762,sedan
10763,suv
10764,suv
10765,suv
10766,sedan
10767,sedan
10768,sedan
10769,suv
10770,hatchback
10771,coupe
10772,minibus
10773,suv
10774,suv
10775,suv
10776,sedan
10777,sedan
10778,suv
10779,sedan
10780,suv
10781,suv
10782,minivan
10783,suv
10784,suv
10785,hatchback
10786,suv
10787,hatchback
10788,hatchback
10789,sedan
10790,sedan
10791,sedan
10792,suv
10793,sedan
10794,sedan
10795,sedan
10796,suv
10797,sedan
10798,universal
10799,liftback
10800,suv
10801,universal
10802,hatchback
10803,suv
10804,sedan
10805,suv
10806,minibus
10807,sedan
10808,suv
10809,hatchback
10810,universal
10811,sedan
10812,sedan
10813,sedan
10814,sedan
10815,sedan
10816,suv
10817,sedan
10818,minibus
10819,suv
10820,universal
10821,hatchback
10822,suv
10823,universal
10824,suv
10825,suv
10826,suv
10827,minivan
10828,sedan
10829,sedan
10830,sedan
10831,sedan
10832,minibus
10833,suv
10834,sedan
10835,sedan
10836,sedan
10837,universal
10838,suv
10839,suv
10840,sedan
10841,sedan
10842,minibus
10843,liftback
10844,sedan
10845,suv
10846,suv
10847,suv
10848,suv
10849,suv
10850,minivan
10851,suv
10852,suv
10853,minivan
10854,sedan
10855,suv
10856,sedan
10857,sedan
10858,coupe
10859,suv
10860,sedan
10861,suv
10862,suv
10863,pickup
10864,sedan
10865,suv
10866,sedan
10867,suv
10868,hatchback
10869,suv
10870,suv
10871,suv
10872,suv
10873,sedan
10874,sedan
10875,suv
10876,suv
10877,suv
10878,suv
10879,sedan
10880,suv
10881,hatchback
10882,sedan
10883,minivan
10884,sedan
10885,universal
10886,hatchback
10887,sedan
10888,sedan
10889,sedan
10890,universal
10891,sedan
10892,suv
10893,sedan
10894,coupe
10895,suv
10896,universal
10897,coupe
10898,hatchback
10899,sedan
10900,minivan
10901,sedan
10902,sedan
10903,sedan
10904,suv
10905,sedan
10906,liftback
10907,sedan
10908,sedan
10909,hatchback
10910,sedan
10911,sedan
10912,minivan
10913,sedan
10914,suv
10915,suv
10916,suv
10917,hatchback
10918,sedan
10919,sedan
10920,suv
10921,suv
10922,coupe
10923,sedan
10924,universal
10925,sedan
10926,suv
10927,hatchback
10928,suv
10929,hatchback
10930,sedan
10931,suv
10932,suv
10933,sedan
10934,suv
10935,universal
10936,sedan
10937,universal
10938,sedan
10939,suv
10940,pickup
10941,sedan
10942,sedan
10943,sedan
10944,sedan
10945,sedan
10946,sedan
10947,sedan
10948,cabriolet
10949,suv
10950,universal
10951,sedan
10952,suv
10953,suv
10954,sedan
10955,coupe
10956,sedan
10957,sedan
10958,universal
10959,sedan
10960,sedan
10961,suv
10962,coupe
10963,universal
10964,sedan
10965,sedan
10966,suv
10967,suv
10968,sedan
10969,sedan
10970,sedan
10971,universal
10972,universal
10973,minivan
10974,sedan
10975,universal
10976,sedan
10977,sedan
10978,minivan
10979,hatchback
10980,liftback
10981,sedan
10982,sedan
10983,suv
10984,minivan
10985,liftback
10986,hatchback
10987,suv
10988,sedan
10989,coupe
10990,sedan
10991,universal
10992,sedan
10993,sedan
10994,hatchback
10995,suv
10996,suv
10997,suv
10998,universal
10999,sedan
11000,sedan
11001,sedan
11002,van
11003,coupe
11004,suv
11005,sedan
11006,sedan
11007,sedan
11008,hatchback
11009,sedan
11010,suv
11011,suv
11012,minivan
11013,hatchback
11014,suv
11015,minivan
11016,liftback
11017,sedan
11018,hatchback
11019,suv
11020,sedan
11021,sedan
11022,suv
11023,sedan
11024,sedan
11025,suv
11026,sedan
11027,universal
11028,sedan
11029,hatchback
11030,sedan
11031,sedan
11032,sedan
11033,sedan
11034,sedan
11035,sedan
11036,sedan
11037,hatchback
11038,hatchback
11039,suv
11040,sedan
11041,minivan
11042,sedan
11043,sedan
11044,sedan
11045,universal
11046,universal
11047,universal
11048,hatchback
11049,universal
11050,sedan
11051,suv
11052,hatchback
11053,sedan
11054,sedan
11055,sedan
11056,hatchback
11057,suv
11058,sedan
11059,pickup
11060,sedan
11061,suv
11062,minibus
11063,coupe
11064,sedan
11065,suv
11066,suv
11067,minivan
11068,suv
11069,sedan
11070,sedan
11071,sedan
11072,minivan
11073,minivan
11074,suv
11075,sedan
11076,sedan
11077,sedan
11078,sedan
11079,hatchback
11080,universal
11081,suv
11082,suv
11083,universal
11084,minivan
11085,suv
11086,suv
11087,sedan
11088,hatchback
11089,sedan
11090,hatchback
11091,sedan
11092,suv
11093,suv
11094,hatchback
11095,sedan
11096,suv
11097,sedan
11098,hatchback
11099,suv
11100,suv
11101,sedan
11102,suv
11103,suv
11104,sedan
11105,liftback
11106,suv
11107,suv
11108,coupe
11109,suv
11110,sedan
11111,suv
11112,sedan
11113,sedan
11114,sedan
11115,suv
11116,sedan
11117,suv
11118,suv
11119,suv
11120,hatchback
11121,suv
11122,sedan
11123,suv
11124,suv
11125,sedan
11126,sedan
11127,sedan
11128,suv
11129,sedan
11130,sedan
11131,sedan
11132,universal
11133,suv
11134,suv
11135,sedan
11136,sedan
11137,suv
11138,universal
11139,universal
11140,sedan
11141,sedan
11142,minivan
11143,suv
11144,suv
11145,sedan
11146,minivan
11147,hatchback
11148,sedan
11149,hatchback
11150,sedan
11151,suv
11152,sedan
11153,sedan
11154,sedan
11155,suv
11156,suv
11157,sedan
11158,suv
11159,universal
11160,sedan
11161,suv
11162,hatchback
11163,suv
11164,suv
11165,minivan
11166,sedan
11167,suv
11168,sedan
11169,minibus
11170,hatchback
11171,suv
11172,suv
11173,hatchback
11174,suv
11175,sedan
11176,hatchback
11177,hatchback
11178,suv
11179,pickup
11180,sedan
11181,sedan
11182,sedan
11183,sedan
11184,suv
11185,suv
11186,suv
11187,sedan
11188,sedan
11189,sedan
11190,suv
11191,minivan
11192,suv
11193,liftback
11194,suv
11195,sedan
11196,minibus
11197,sedan
11198,suv
11199,sedan
11200,sedan
11201,coupe
11202,hatchback
11203,sedan
11204,suv
11205,suv
11206,sedan
11207,suv
11208,sedan
11209,minivan
11210,minivan
11211,universal
11212,suv
11213,sedan
11214,suv
11215,sedan
11216,suv
11217,sedan
11218,sedan
11219,minivan
11220,sedan
11221,suv
11222,suv
11223,sedan
11224,sedan
11225,sedan
11226,universal
11227,suv
11228,sedan
11229,universal
11230,sedan
11231,hatchback
11232,universal
11233,sedan
11234,hatchback
11235,universal
11236,suv
11237,suv
11238,suv
11239,sedan
11240,sedan
11241,suv
11242,sedan
11243,coupe
11244,sedan
11245,minivan
11246,suv
11247,suv
11248,sedan
11249,suv
11250,suv
11251,sedan
11252,suv
11253,suv
11254,universal
11255,hatchback
11256,hatchback
11257,suv
11258,coupe
11259,liftback
11260,suv
11261,sedan
11262,hatchback
11263,hatchback
11264,hatchback
11265,sedan
11266,sedan
11267,universal
11268,universal
11269,suv
11270,suv
11271,suv
11272,suv
11273,minivan
11274,universal
11275,minivan
11276,sedan
11277,suv
11278,sedan
11279,universal
11280,hatchback
11281,suv
11282,suv
11283,minivan
11284,sedan
11285,sedan
11286,suv
11287,sedan
11288,sedan
11289,sedan
11290,hatchback
11291,hatchback
11292,suv
11293,liftback
11294,suv
11295,minivan
11296,minivan
11297,hatchback
11298,suv
11299,suv
11300,suv
11301,sedan
11302,sedan
11303,minivan
11304,sedan
11305,hatchback
11306,suv
11307,suv
11308,universal
11309,sedan
11310,suv
11311,sedan
11312,sedan
11313,sedan
11314,suv
11315,sedan
11316,suv
11317,sedan
11318,sedan
11319,sedan
11320,universal
11321,suv
11322,sedan
11323,suv
11324,suv
11325,universal
11326,universal
11327,minivan
11328,hatchback
11329,sedan
11330,sedan
11331,hatchback
11332,minivan
11333,sedan
11334,minivan
11335,minibus
11336,sedan
11337,sedan
11338,universal
11339,suv
11340,sedan
11341,sedan
11342,sedan
11343,sedan
11344,sedan
11345,suv
11346,suv
11347,suv
11348,hatchback
11349,minivan
11350,suv
11351,suv
11352,suv
11353,suv
11354,sedan
11355,sedan
11356,sedan
11357,hatchback
11358,sedan
11359,coupe
11360,sedan
11361,sedan
11362,sedan
11363,sedan
11364,sedan
11365,minivan
11366,minivan
11367,coupe
11368,suv
11369,sedan
11370,coupe
11371,sedan
11372,sedan
11373,hatchback
11374,suv
11375,suv
11376,suv
11377,sedan
11378,sedan
11379,suv
11380,suv
11381,suv
11382,sedan
11383,sedan
11384,suv
11385,suv
11386,sedan
11387,suv
11388,minivan
11389,sedan
11390,sedan
11391,sedan
11392,sedan
11393,suv
11394,suv
11395,suv
11396,sedan
11397,hatchback
11398,sedan
11399,suv
11400,sedan
11401,suv
11402,universal
11403,sedan
11404,suv
11405,sedan
11406,universal
11407,sedan
11408,sedan
11409,hatchback
11410,suv
11411,minibus
11412,sedan
11413,sedan
11414,sedan
11415,coupe
11416,universal
11417,suv
11418,hatchback
11419,suv
11420,suv
11421,sedan
11422,suv
11423,sedan
11424,universal
11425,sedan
11426,sedan
11427,suv
11428,universal
11429,sedan
11430,universal
11431,sedan
11432,sedan
11433,sedan
11434,hatchback
11435,suv
11436,suv
11437,suv
11438,sedan
11439,suv
11440,sedan
11441,suv
11442,suv
11443,sedan
11444,hatchback
11445,sedan
11446,suv
11447,hatchback
11448,suv
11449,suv
11450,suv
11451,universal
11452,suv
11453,suv
11454,suv
11455,sedan
11456,sedan
11457,suv
11458,suv
11459,suv
11460,sedan
11461,sedan
11462,sedan
11463,sedan
11464,sedan
11465,van
11466,suv
11467,universal
11468,sedan
11469,suv
11470,suv
11471,hatchback
11472,suv
11473,suv
11474,sedan
11475,sedan
11476,universal
11477,sedan
11478,sedan
11479,minivan
11480,suv
11481,hatchback
11482,liftback
11483,sedan
11484,suv
11485,sedan
11486,sedan
11487,sedan
11488,sedan
11489,suv
11490,sedan
11491,sedan
11492,sedan
11493,sedan
11494,suv
11495,suv
11496,suv
11497,suv
11498,sedan
11499,hatchback
11500,hatchback
11501,minivan
11502,suv
11503,suv
11504,suv
11505,suv
11506,suv
11507,sedan
11508,sedan
11509,suv
11510,suv
11511,suv
11512,universal
11513,sedan
11514,suv
11515,sedan
11516,minivan
11517,liftback
11518,minivan
11519,suv
11520,coupe
11521,sedan
11522,suv
11523,sedan
11524,sedan
11525,minivan
11526,hatchback
11527,sedan
11528,sedan
11529,minivan
11530,sedan
11531,universal
11532,sedan
11533,universal
11534,suv
11535,sedan
11536,sedan
11537,sedan
11538,minivan
11539,sedan
11540,sedan
11541,universal
11542,suv
11543,sedan
11544,universal
11545,suv
11546,suv
11547,suv
11548,sedan
11549,sedan
11550,sedan
11551,coupe
11552,sedan
11553,suv
11554,suv
11555,sedan
11556,hatchback
11557,universal
11558,minivan
11559,suv
11560,suv
11561,minivan
11562,sedan
11563,suv
11564,suv
11565,suv
11566,coupe
11567,coupe
11568,sedan
11569,sedan
11570,suv
11571,sedan
11572,sedan
11573,suv
11574,sedan
11575,suv
11576,sedan
11577,sedan
11578,minivan
11579,sedan
11580,sedan
11581,universal
11582,universal
11583,sedan
11584,suv
11585,pickup
11586,hatchback
11587,sedan
11588,hatchback
11589,sedan
11590,sedan
11591,sedan
11592,sedan
11593,suv
11594,coupe
11595,sedan
11596,coupe
11597,suv
11598,hatchback
11599,sedan
11600,sedan
11601,hatchback
11602,minibus
11603,sedan
11604,sedan
11605,suv
11606,suv
11607,minivan
11608,sedan
11609,hatchback
11610,sedan
11611,suv
11612,suv
11613,minivan
11614,sedan
